Age,Income,LoanAmount,CreditScore,Approved
30,68285,9600,616,0
27,40411,7500,646,1
33,40744,7500,668,0
29,41657,7500,639,0
31,42054,7500,619,0
28,42210,7500,589,0
27,68135,5000,494,0
27,68104,3100,660,0
30,68423,13000,660,0
29,68155,16000,660,0
33,68576,16000,554,0
30,43036,7500,595,0
35,43201,7500,718,0
28,68481,2400,653,0
27,68326,12000,602,0
32,68526,6500,681,0
35,36677,7500,673,1
27,68469,10000,565,0
34,68557,7000,581,0
31,45333,7500,668,0
34,68448,12100,723,0
28,38139,7500,642,1
30,46657,7500,666,0
33,47195,7500,703,0
29,68768,14750,699,0
33,61119,4000,670,1
30,48859,7500,703,0
35,68619,3200,634,0
30,69137,3000,679,0
30,68819,12000,614,0
31,41804,7500,613,1
28,68973,15000,636,0
29,69224,10000,594,0
29,69201,11000,708,0
28,49006,7500,613,0
32,69160,12000,685,0
28,62185,10000,681,1
28,68879,12300,673,0
29,48940,7500,589,0
32,41706,7500,673,1
30,42035,7500,624,1
28,49112,7500,523,0
32,49174,7500,651,0
28,69203,9500,691,0
29,51278,7500,661,0
28,44081,7500,679,1
27,44324,7500,687,1
28,69345,9600,627,0
33,47316,7500,648,1
29,54863,7500,652,0
27,69013,15000,590,0
29,54767,7500,658,0
27,54788,7500,688,0
27,68925,3000,712,0
35,69398,5500,599,0
27,54948,7500,565,0
28,62195,4775,639,1
34,47580,7500,607,1
29,55878,7500,559,0
27,62081,10000,678,1
27,56087,7500,569,0
30,69588,4500,606,0
30,57824,7500,683,0
30,58445,7500,601,0
28,59256,7500,681,0
27,52467,7500,603,1
32,69417,9000,668,0
33,69621,13000,721,0
29,69536,2500,715,0
30,69523,6000,634,0
29,69268,5000,686,0
33,54239,7500,614,1
31,69163,8000,697,0
30,61673,7500,625,0
28,69784,6000,650,0
33,61683,7500,523,0
28,62297,7500,653,0
28,62277,20400,616,1
30,54560,7500,600,1
28,69374,3500,651,0
31,65975,7500,672,0
28,69577,13000,647,0
33,62063,1200,595,1
29,69124,6000,604,0
30,69462,4000,717,0
32,62135,15000,670,1
33,69212,15000,660,0
28,67243,7500,659,0
31,68788,7500,676,0
30,69538,7500,591,0
31,69323,7500,616,0
34,69396,7500,668,0
28,62126,2100,689,1
27,70269,7500,599,0
31,69525,7500,580,0
27,69734,15000,586,0
31,69696,10000,666,0
28,69894,9000,695,0
29,69709,12000,685,0
31,69643,16500,691,0
28,70058,23000,501,0
31,69956,7600,647,0
31,72644,7500,679,0
30,70035,18000,595,0
33,70100,15000,602,0
31,74401,7500,662,0
27,75120,7500,649,0
29,69978,19600,695,0
29,78840,7500,574,0
29,71800,7500,646,1
31,79179,7500,587,0
30,70176,6000,498,0
27,62851,13650,540,1
28,70024,10625,534,0
30,70412,6000,607,0
27,69981,3000,585,0
33,69773,17000,651,0
27,84993,7500,524,0
27,69960,3000,725,0
34,62969,12000,630,1
28,80302,7500,667,1
27,70096,8500,572,0
28,70273,12000,673,0
28,91196,7500,667,0
31,70194,15000,675,0
33,96830,7500,703,0
27,96955,7500,567,0
27,98297,7500,676,0
31,103019,7500,649,0
31,70077,12000,692,0
27,70140,9975,655,0
27,105904,7500,686,0
33,70344,7000,706,0
27,70636,4000,647,0
34,70486,5600,596,0
27,109207,7500,469,0
27,116285,7500,680,0
31,120273,7500,570,0
31,122149,7500,690,0
29,127424,7500,706,0
29,124616,7500,715,1
29,138861,7500,561,0
33,139248,7500,673,0
27,70616,4800,659,0
34,145199,7500,674,0
27,151249,7500,614,0
29,70456,20475,692,0
32,187017,7500,686,0
31,193004,7500,726,0
29,70723,15900,665,0
35,192636,7500,576,0
31,70577,8875,606,0
29,199122,7500,676,0
33,70551,15000,673,0
31,70692,6200,639,0
27,102845,7525,650,0
35,49238,7550,660,0
27,63112,3000,608,1
35,70640,6000,715,0
28,22347,7600,655,1
27,34485,7600,654,0
30,70907,5350,568,0
34,70643,4000,650,0
28,70675,6700,545,0
35,40861,7600,624,0
27,40505,7600,693,0
27,70505,2800,626,0
30,53783,7600,546,0
30,70931,3000,616,0
27,55222,7600,462,1
27,63757,7600,676,0
30,74504,7600,649,0
28,70534,9600,682,0
29,40558,7650,589,1
30,70615,6000,594,0
31,70421,14500,669,0
28,70653,12500,604,0
31,70798,3625,498,0
28,37011,7700,682,0
30,70406,13200,658,0
27,70530,3250,653,0
34,70477,3000,627,0
28,70589,3000,633,0
30,70598,9000,692,0
27,70494,12000,703,0
30,58936,7725,665,0
29,68334,7725,682,1
30,70446,4000,622,0
27,70306,6500,686,0
29,29711,7750,646,1
28,70638,4000,609,0
29,70850,1800,707,0
29,32777,7750,675,1
34,32765,7750,700,0
27,36136,7750,640,0
32,70257,8000,646,0
30,36735,7750,673,1
28,39161,7750,612,0
29,70514,14000,567,0
31,50885,7750,679,0
27,70872,4000,603,0
27,71029,1500,629,0
29,34703,7800,666,0
28,37574,7800,550,0
31,70605,14000,598,0
29,71001,14000,665,0
28,70858,10000,662,0
31,70713,6000,658,0
29,49403,7800,642,0
27,50208,7800,663,0
29,63518,8875,661,1
27,70696,4000,654,0
28,70923,4500,683,0
34,65520,7800,619,1
30,70471,10500,626,0
28,85000,7800,710,0
29,87875,7800,671,0
32,112517,7800,688,0
30,63868,10000,684,1
35,71342,11000,635,0
28,57661,7875,679,0
27,64182,21600,673,1
28,71769,4550,614,0
31,45059,7900,644,0
27,45610,7900,550,0
29,71502,8000,619,0
28,30115,7950,606,1
28,42855,7950,694,1
35,71547,2200,594,0
29,71269,11400,671,0
31,16282,8000,623,1
27,17036,8000,654,1
32,71545,7000,544,0
27,22682,8000,639,1
29,71629,16000,667,0
28,71418,5500,699,0
27,71396,9800,635,0
27,22518,8000,620,1
28,71410,8400,635,0
33,24046,8000,586,1
28,24766,8000,665,1
34,71833,5500,571,0
33,71644,5500,630,0
27,25020,8000,640,1
32,25295,8000,637,1
29,26206,8000,583,1
35,26350,8000,704,1
27,26757,8000,716,1
28,71623,10000,652,0
29,71501,10000,653,0
31,72042,14000,675,0
27,71582,4000,649,0
29,27268,8000,681,1
28,71782,14000,587,0
27,29871,8000,658,1
29,71685,10000,630,0
30,72020,10000,615,0
27,71863,16000,655,0
27,29799,8000,617,1
28,64530,5000,647,1
27,29724,8000,644,1
33,29695,8000,684,1
35,31112,8000,705,1
27,71841,6000,700,0
31,71757,13000,605,0
33,31182,8000,665,1
28,30964,8000,685,1
27,31014,8000,620,1
27,71689,24250,567,0
35,32207,8000,679,1
27,71937,13500,566,0
28,32511,8000,685,1
27,72111,7000,644,0
28,72213,23500,671,0
35,72032,5000,612,0
27,32673,8000,605,1
35,32769,8000,601,0
32,32852,8000,720,0
30,34661,8000,649,0
33,72388,3000,603,0
30,72619,15000,682,0
33,72399,11000,699,0
32,72553,8000,605,0
28,72613,5000,692,0
28,72645,6000,608,0
28,72909,3000,604,0
30,35655,8000,658,0
30,35649,8000,656,0
32,37103,8000,665,0
28,73288,14400,561,0
31,72987,7200,642,0
28,37215,8000,598,0
35,37247,8000,607,0
35,72838,16000,600,0
29,73010,6000,678,0
28,72853,15000,644,0
35,36820,8000,551,1
32,37132,8000,666,0
30,36894,8000,676,0
30,73131,4200,673,0
33,72713,12000,661,0
28,72691,5000,601,0
28,38244,8000,610,0
27,39361,8000,653,0
27,65361,10000,664,1
33,72721,3500,561,0
34,39527,8000,695,0
35,73172,19600,659,0
30,73031,21000,594,0
28,40419,8000,624,1
30,73229,2500,582,0
34,41675,8000,618,0
27,73122,4000,644,0
29,72976,14125,661,0
33,41995,8000,566,0
28,73029,8650,666,0
32,35756,8000,684,1
29,73027,1500,697,0
27,42988,8000,548,0
34,42811,8000,552,0
31,72982,17000,645,0
34,42956,8000,599,0
32,72970,6000,682,0
31,73158,9000,611,0
28,36107,8000,663,1
27,42824,8000,533,0
28,73200,20000,647,0
30,72962,16000,538,0
29,72958,5000,630,0
28,72916,13000,647,0
31,43092,8000,611,0
29,36955,8000,666,1
31,44234,8000,640,0
30,72835,8000,631,0
28,72824,4000,615,0
30,73022,10000,627,0
35,72776,4000,688,0
31,44409,8000,565,0
29,73029,5600,644,0
29,44097,8000,682,0
30,44396,8000,596,0
27,43853,8000,542,0
35,73299,9000,596,0
28,44324,8000,531,0
31,45029,8000,703,0
27,45309,8000,609,0
27,38089,8000,670,1
28,73040,20000,606,0
32,45187,8000,688,0
33,65952,32000,545,1
35,45618,8000,574,0
30,72913,7000,498,0
31,46576,8000,682,0
29,72925,20000,684,0
29,72837,10000,574,0
28,73210,7000,655,0
35,39598,8000,679,1
31,73187,1500,657,0
31,73100,7800,660,0
35,46602,8000,645,0
28,40144,8000,574,1
34,47262,8000,658,0
30,40580,8000,559,1
29,40976,8000,695,1
32,73149,3250,658,0
28,73059,35000,659,0
27,72839,10500,648,0
27,47888,8000,667,0
27,73040,5075,534,0
28,73201,2500,680,0
32,48591,8000,657,0
33,72933,2000,646,0
34,41680,8000,587,1
35,48966,8000,654,0
29,65769,7500,665,1
29,41540,8000,671,1
30,41814,8000,656,1
31,48830,8000,644,0
27,48905,8000,662,0
27,72566,5100,660,0
32,48939,8000,636,0
27,49398,8000,605,0
29,66043,20000,539,1
28,65783,6000,534,1
31,49417,8000,682,0
28,49316,8000,660,0
34,73231,10175,683,0
28,73263,3000,650,0
29,50477,8000,638,0
28,72616,5000,663,0
30,43541,8000,644,1
31,51472,8000,677,0
33,51310,8000,714,0
30,43951,8000,673,1
29,73338,8000,683,0
30,51444,8000,663,0
31,72644,5000,608,0
30,72696,4000,643,0
27,73094,3400,698,0
27,51544,8000,674,0
32,73058,7125,653,0
27,44457,8000,598,1
27,44924,8000,505,1
28,52521,8000,650,0
28,73140,6000,591,0
30,52601,8000,676,0
33,72896,5000,686,0
28,73246,15000,559,0
27,52568,8000,651,0
33,52888,8000,674,0
27,72853,10000,533,0
33,72949,7000,637,0
31,72990,6500,696,0
27,65675,12000,712,1
33,53666,8000,692,0
27,72855,3600,633,0
35,47055,8000,713,1
30,72864,4125,674,0
28,73061,4125,645,0
31,65764,15000,601,1
31,55197,8000,538,0
32,54750,8000,669,0
28,48005,8000,632,1
29,73731,10000,690,0
28,72655,7000,580,0
32,55164,8000,646,0
27,54865,8000,651,0
29,73266,5000,680,0
31,73263,15000,612,0
29,55259,8000,589,0
31,73043,7000,583,0
33,55351,8000,698,0
29,73158,5000,654,0
28,72994,6000,666,0
30,72924,15000,547,0
29,73244,8500,626,0
31,56157,8000,654,0
30,56241,8000,657,0
27,56189,8000,645,0
27,49180,8000,636,1
31,57318,8000,554,0
27,73016,2000,653,0
32,57367,8000,629,0
27,50166,8000,558,1
28,73227,7000,519,0
27,72913,5000,630,0
29,73140,10000,558,0
29,72595,12000,643,0
30,58639,8000,686,0
30,73155,8000,593,0
29,72867,9000,713,0
28,61315,8000,650,0
28,72926,16800,586,0
27,61188,8000,647,0
33,72971,4000,666,0
29,61055,8000,581,0
28,73096,16000,524,0
27,72596,6000,652,0
35,73247,2000,651,0
28,72967,12000,718,0
28,60977,8000,604,0
33,73307,6300,632,0
30,65793,5000,658,1
28,73214,22000,581,0
28,73219,1500,681,0
30,73307,20000,693,0
27,61011,8000,702,0
28,61022,8000,612,0
27,61283,8000,605,0
32,61100,8000,658,0
27,60849,8000,525,0
31,60974,8000,547,0
32,72753,15000,705,0
28,60987,8000,712,0
28,72931,10000,697,0
30,73291,1750,622,0
35,62488,8000,660,0
28,62498,8000,526,0
28,72979,7500,636,0
32,62554,8000,577,0
28,63656,8000,628,0
30,73270,9600,645,0
28,72789,4800,563,0
30,63191,8000,667,0
31,63527,8000,620,0
28,63922,8000,595,0
29,72930,2400,648,0
27,73192,4000,620,0
31,73043,5100,567,0
29,73215,7200,625,0
33,64887,8000,614,0
27,73117,10000,696,0
28,65814,8000,689,0
27,65954,8000,656,0
32,58636,8000,694,1
27,66755,8000,666,0
30,65973,12000,624,1
30,67050,8000,578,0
31,72861,8800,640,0
28,72857,9600,692,0
32,66452,8000,477,0
29,72983,9600,625,0
32,67134,8000,721,0
27,67174,8000,637,0
29,73092,13500,670,0
27,72880,8000,586,0
27,73082,15000,613,0
28,72915,12000,559,0
32,72890,15000,542,0
27,66981,8000,692,0
30,73011,6000,652,0
28,65761,6500,581,1
34,73156,2500,559,0
31,66800,8000,688,0
31,60544,8000,658,1
32,67986,8000,666,0
27,68228,8000,584,0
27,69507,8000,665,0
33,72841,10000,674,0
28,73138,8000,537,0
30,72766,12250,686,0
35,72666,12000,673,0
34,70367,8000,619,0
27,73286,5000,695,0
27,70715,8000,682,0
27,72966,5000,675,0
33,65881,16000,668,1
29,72774,8000,678,0
28,73038,3500,625,0
27,73280,5000,654,0
30,72817,7400,674,0
30,72969,8000,615,0
35,73149,8000,618,0
35,73094,25000,629,0
33,72606,7000,709,0
29,73150,8000,695,0
35,73235,5000,718,0
33,72870,8000,685,0
28,72841,6000,598,0
32,72508,6000,647,0
35,55191,5200,645,0
28,61391,5200,658,0
34,73480,10000,704,0
29,65681,25000,665,1
33,72837,17000,658,0
34,72981,10000,655,0
29,90897,5200,687,0
28,31028,5175,617,1
29,73479,1000,670,0
35,73059,12000,585,0
28,73104,20000,643,0
30,73115,6000,693,0
35,48727,5100,666,0
27,73065,10000,642,0
27,73092,6000,673,0
29,57699,5100,634,0
27,63178,5100,647,0
31,74278,5100,553,0
31,24890,5075,559,0
32,72686,13250,606,0
30,72875,6000,660,0
31,72864,24250,621,0
29,72768,16000,674,0
29,72974,15000,692,0
29,61115,5050,670,0
29,73041,20000,619,0
27,15410,5000,645,1
34,18042,5000,723,1
29,18265,5000,696,1
31,19079,5000,505,1
35,72970,24000,656,0
29,65656,14800,637,1
28,18718,5000,708,1
28,73038,15000,608,0
32,19834,5000,586,1
28,19526,5000,576,1
28,73043,16000,657,0
28,20086,5000,633,1
29,72731,16000,652,0
35,73197,25000,653,0
29,21535,5000,687,1
32,21087,5000,658,1
30,72613,15000,579,0
32,21117,5000,659,1
27,72808,6000,602,0
29,22270,5000,671,1
28,23463,5000,567,1
29,65698,14800,692,1
34,72662,7000,628,0
34,23920,5000,676,1
32,23838,5000,604,1
27,24043,5000,624,1
27,72900,4800,670,0
28,25208,5000,694,0
34,25336,5000,687,0
31,73097,15000,598,0
31,24800,5000,625,0
34,24946,5000,703,1
31,72920,3600,601,0
30,25421,5000,670,0
34,73302,10500,687,0
29,72819,6400,569,0
30,65653,15250,634,1
30,25625,5000,667,0
31,25883,5000,638,0
30,26261,5000,625,0
31,65675,19400,614,1
30,26974,5000,564,0
27,72624,7500,653,0
31,73032,10000,657,0
34,72769,14000,577,0
33,27746,5000,627,0
28,72882,16000,628,0
29,73011,10000,632,0
30,72889,4500,549,0
30,65674,24000,611,1
29,73033,8000,644,0
29,29070,5000,454,0
33,29382,5000,684,0
33,73517,2500,670,0
33,29877,5000,506,0
31,29406,5000,618,1
32,72762,7500,680,0
31,72882,9600,578,0
30,29625,5000,665,0
29,29707,5000,664,0
30,29440,5000,693,1
33,73031,8350,704,0
27,72940,10000,596,0
29,30130,5000,672,0
27,73259,18000,660,0
30,29682,5000,593,1
27,73014,10425,705,0
27,72927,7000,696,0
28,29751,5000,618,0
27,30025,5000,651,0
31,29927,5000,648,0
29,72975,3000,650,0
34,73054,1500,651,0
30,30427,5000,579,0
33,31089,5000,686,0
31,31099,5000,681,1
35,30923,5000,707,0
31,73627,6000,554,0
30,30937,5000,668,1
28,30941,5000,578,0
27,31361,5000,658,0
28,73588,2650,654,0
28,66210,20000,632,1
30,73772,3000,668,0
29,30987,5000,561,0
32,31260,5000,717,0
34,31950,5000,611,1
32,31635,5000,608,0
28,32542,5000,662,0
28,32082,5000,549,0
28,74191,24250,682,0
28,66920,16750,639,1
33,32178,5000,590,0
28,32677,5000,634,1
28,32491,5000,705,1
28,74123,12000,622,0
30,74222,4000,653,0
32,73897,2000,689,0
27,33146,5000,623,0
29,33273,5000,674,0
34,73896,5000,690,0
32,66981,16000,702,1
28,74292,12000,650,0
27,74125,1050,687,0
27,74336,1200,545,0
30,33883,5000,718,0
29,34535,5000,632,1
29,68015,8000,542,1
32,75553,8000,696,0
30,74080,4500,618,0
35,74179,6000,713,0
29,74089,9000,651,0
29,67103,5000,658,1
33,75614,8000,651,0
29,75701,8000,686,0
28,76226,8000,700,0
27,76300,8000,651,0
28,74419,4400,671,0
31,77739,8000,701,0
31,74611,15000,564,0
27,78875,8000,695,0
30,79071,8000,655,0
29,74324,17000,687,0
30,74199,8000,578,0
31,79178,8000,575,0
32,74589,15000,690,0
27,74167,4500,665,0
27,78839,8000,559,0
27,74665,5700,568,0
29,74488,7000,682,0
32,71712,8000,556,1
32,71828,8000,659,1
31,74727,15000,536,0
27,74851,10000,676,0
28,74769,9000,664,0
35,74626,3500,684,0
29,67613,10000,658,1
34,74831,9200,597,0
27,80163,8000,625,0
32,80301,8000,679,0
27,81679,8000,675,0
27,74888,6000,646,0
27,82601,8000,559,0
27,83195,8000,592,0
32,75176,15000,633,0
33,82942,8000,582,0
32,76925,8000,637,1
30,74936,20000,699,0
28,75534,10675,642,0
29,74925,5000,689,0
31,84924,8000,618,0
29,84794,8000,694,0
28,66329,8000,562,1
27,75264,15000,662,0
30,85160,8000,636,0
29,85192,8000,641,0
27,84406,8000,650,0
29,85171,8000,688,0
35,85998,8000,629,0
35,75105,9475,601,0
30,85987,8000,584,0
31,87516,8000,660,0
30,75789,15000,556,0
29,75350,9000,565,0
29,75678,15000,717,0
29,75098,12000,622,0
31,75411,2500,613,0
34,75553,28000,658,0
29,75542,10000,674,0
29,87236,8000,648,0
27,75269,5000,670,0
31,87419,8000,660,0
29,88643,8000,697,0
30,88775,8000,669,0
28,90810,8000,665,0
27,75500,4150,635,0
27,90941,8000,647,0
29,75108,9600,527,0
29,68169,8000,674,1
31,75583,7500,582,0
30,75201,9600,671,0
29,92011,8000,687,0
27,93193,8000,713,0
31,94946,8000,637,0
28,74357,8000,624,1
27,94884,8000,667,0
31,75606,6550,656,0
31,96696,8000,590,0
27,67978,10000,590,1
27,97780,8000,664,0
29,75391,3600,696,0
28,98987,8000,689,0
33,75741,10000,673,0
30,75058,8000,587,0
29,100518,8000,638,0
29,74897,3000,582,0
31,75177,17000,594,0
29,101427,8000,624,0
32,75334,6000,673,0
33,75494,3700,634,0
28,103146,8000,670,0
30,75434,5000,724,0
32,75414,20000,676,0
29,102844,8000,501,0
29,75774,20000,669,0
28,75411,5000,698,0
27,75509,3600,589,0
28,104165,8000,563,0
34,104823,8000,724,0
32,75348,15000,693,0
27,108797,8000,702,0
33,75436,9800,616,0
32,109091,8000,593,0
29,74965,10000,576,0
27,113052,8000,675,0
34,112635,8000,613,0
28,67958,5050,660,1
27,68048,25000,574,1
28,114997,8000,670,0
31,114903,8000,653,0
27,75370,3275,601,0
29,75427,12000,650,0
29,119913,8000,683,0
33,125640,8000,666,0
31,75490,4800,647,0
34,126851,8000,714,0
29,127622,8000,626,0
28,124867,8000,643,1
32,75461,6000,655,0
30,76074,9000,683,0
30,130540,8000,674,1
28,75685,3800,621,0
35,150959,8000,634,0
30,75876,6000,659,0
33,68319,8500,685,1
34,157047,8000,650,0
27,75877,1000,656,0
30,159925,8000,636,0
27,76244,12000,666,0
28,75897,5400,635,0
28,181114,8000,517,0
31,75811,8500,591,0
31,69032,4000,609,1
27,181327,8000,671,0
33,187093,8000,567,0
28,192956,8000,611,0
27,192851,8000,623,0
29,259160,8000,649,0
31,663415,8000,587,0
32,76092,20000,621,0
30,778815,8000,641,0
27,81067,8050,725,0
33,67230,8100,500,0
30,76237,3200,669,0
32,43210,8150,703,0
35,76216,1600,606,0
27,75847,12000,662,0
30,75916,15000,661,0
33,52255,8200,628,0
29,76164,5000,682,0
29,93269,8225,613,0
31,76057,3000,582,0
28,40094,8250,664,0
35,58459,8250,536,0
27,76164,25000,599,0
28,68841,16300,698,1
28,76319,12000,643,0
33,76654,7075,612,0
32,23913,8325,634,1
31,33078,8325,656,1
28,98207,8350,660,0
27,76665,15500,661,0
33,76739,18250,699,0
28,36986,8400,683,0
31,76588,5000,607,0
30,39511,8400,668,1
30,76643,3500,580,0
27,76761,1700,607,0
34,40171,8400,652,1
27,76600,4400,669,0
28,76692,8575,524,0
35,40440,8400,588,0
34,76615,18000,691,0
34,69542,2600,638,1
31,40960,8400,661,1
29,76454,7400,634,0
28,76803,6400,674,0
27,76469,4000,619,0
27,76515,18000,659,0
27,45435,8400,667,0
34,41168,8400,617,1
33,50214,8400,646,0
32,76589,8000,673,0
28,76378,11500,607,0
27,76839,4500,540,0
32,51931,8400,606,0
28,76605,13500,604,0
29,76062,15000,669,0
29,77038,9000,633,0
35,61082,8400,615,0
30,69575,9000,679,1
30,76585,8000,660,0
34,76061,15000,690,0
33,76734,12800,676,0
32,61467,8400,681,0
27,61951,8400,550,0
28,76535,8000,665,0
29,76619,5000,634,0
31,76651,7000,690,0
29,63407,8400,652,0
29,76425,25000,589,0
32,76405,7000,647,0
27,64617,8400,627,0
27,76660,4500,669,0
27,60533,8400,646,1
27,76503,2500,515,0
30,70744,8400,672,0
33,69371,10000,658,1
30,64099,8400,665,1
28,76317,5000,664,0
27,76326,9500,699,0
27,78811,8400,683,0
32,79371,8400,638,0
31,77030,24000,567,0
27,77129,8000,616,0
27,86016,8400,625,0
28,79917,8400,639,1
29,77256,20000,709,0
34,77167,5125,638,0
28,90998,8400,615,1
30,76997,12000,670,0
34,123635,8400,630,0
27,69911,17000,644,1
28,77107,12500,630,0
28,77386,3000,611,0
35,70210,2000,643,1
31,23890,8500,604,1
33,77760,8500,694,0
28,25002,8500,652,1
29,77827,3000,631,0
30,118589,8525,654,1
30,77694,15000,659,0
27,77776,20000,692,0
29,34457,8575,660,1
33,77743,3200,633,0
29,77829,12000,624,0
27,43107,8575,708,0
34,77929,6400,685,0
27,36906,8600,626,0
27,39279,8600,684,1
35,43030,8600,682,0
30,77620,10200,674,0
30,52862,8600,498,0
27,36754,8650,716,0
31,73993,8650,618,0
28,77749,7000,651,0
28,78025,12000,653,0
28,34991,8700,650,1
30,39193,8700,667,1
32,49428,8700,652,0
29,55107,8700,700,0
31,70905,16000,656,1
27,77693,3500,574,0
33,78014,8800,666,0
28,78073,8825,579,0
27,83075,8700,673,0
34,77648,9000,681,0
31,71929,8750,660,0
35,77582,14500,615,0
34,77697,7200,705,0
27,79584,8750,626,0
28,77785,7200,662,0
27,77718,5000,688,0
34,51593,8775,592,0
27,77859,8000,646,0
34,77596,8000,690,0
32,174622,8800,717,0
28,77732,5000,687,0
32,77980,8000,632,0
32,29577,9000,682,1
33,70466,15000,659,1
34,29852,9000,652,1
32,77602,13000,637,0
31,77938,24000,558,0
31,78079,20000,683,0
35,70296,15000,574,1
28,77387,20000,547,0
